code,update_time,last_price,open_price,high_price,low_price,prev_close_price,volume,turnover,turnover_rate,suspension,listing_date,lot_size,price_spread,stock_owner,ask_price,bid_price,ask_vol,bid_vol,enable_margin,mortgage_ratio,long_margin_initial_ratio,enable_short_sell,short_sell_rate,short_available_volume,short_margin_initial_ratio,amplitude,avg_price,bid_ask_ratio,volume_ratio,highest52weeks_price,lowest52weeks_price,highest_history_price,lowest_history_price,close_price_5min,after_volume,after_turnover,sec_status,equity_valid,issued_shares,total_market_val,net_asset,net_profit,earning_per_share,outstanding_shares,circular_market_val,net_asset_per_share,ey_ratio,pe_ratio,pb_ratio,pe_ttm_ratio,dividend_ttm,dividend_ratio_ttm,dividend_lfy,dividend_lfy_ratio,wrt_valid,wrt_conversion_ratio,wrt_type,wrt_strike_price,wrt_maturity_date,wrt_end_trade,wrt_recovery_price,wrt_street_vol,wrt_issue_vol,wrt_street_ratio,wrt_delta,wrt_implied_volatility,wrt_premium,wrt_leverage,wrt_ipop,wrt_break_even_point,wrt_conversion_price,wrt_price_recovery_ratio,wrt_score,wrt_upper_strike_price,wrt_lower_strike_price,wrt_inline_price_status,wrt_issuer_code,option_valid,option_type,strike_time,option_strike_price,option_contract_size,option_open_interest,option_implied_volatility,option_premium,option_delta,option_gamma,option_vega,option_theta,option_rho,option_net_open_interest,option_expiry_date_distance,option_contract_nominal_value,option_owner_lot_multiplier,option_area_type,option_contract_multiplier,index_valid,index_raise_count,index_fall_count,index_equal_count,plate_valid,plate_raise_count,plate_fall_count,plate_equal_count,future_valid,future_last_settle_price,future_position,future_position_change,future_main_contract,future_last_trade_time,trust_valid,trust_dividend_yield,trust_aum,trust_outstanding_units,trust_netAssetValue,trust_premium,trust_assetClass,pre_price,pre_high_price,pre_low_price,pre_volume,pre_turnover,pre_change_val,pre_change_rate,pre_amplitude,after_price,after_high_price,after_low_price,after_change_val,after_change_rate,after_amplitude
HK.01876,2021-04-01 16:08:28,23.45,23.3,23.5,22.65,23.2,6478276,150635236.0,0.049,False,2019-09-30,100,0.05,,N/A,N/A,N/A,N/A,False,,,False,,,,3.664,23.252,-9.293,1.478,29.5,19.7,32.4461,17.7961,23.4,0,0.0,NORMAL,True,13243397000,310557659650.0,82863935029.0,3986262497.0,0.301,13243397000,310557659650.0,6.257,0.048,77.906,3.747,77.906,0.204,0.87,0.204,0.869,False,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,False,,,,False,,,,False,,,,,,False,,,,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
HK.01913,2021-04-01 16:08:31,49.4,49.7,50.95,47.3,48.55,622635,30435879.0,0.024,False,2011-06-24,100,0.05,,N/A,N/A,N/A,N/A,False,,,False,,,,7.518,48.882,20.122,0.882,54.5,23.65,78.48986,16.9413,49.2,0,0.0,NORMAL,True,2558824000,126405905600.0,26156298928.0,-498970680.0,-0.195,2558824000,126405905600.0,10.222,-0.019,-253.333,4.832,-253.333,0.0,0.0,0.533,1.078,False,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,False,,,,False,,,,False,,,,,,False,,,,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
HK.01928,2021-04-01 16:08:32,39.15,38.85,39.2,38.25,38.85,13257419,514997986.0,0.164,False,2009-11-30,400,0.05,,N/A,N/A,N/A,N/A,False,,,False,,,,2.445,38.846,-33.217,1.261,40.55,26.5,56.2,-7.15,38.9,0,0.0,NORMAL,True,8091176466,316769558643.9,14952494109.168,-11805026463.894,-1.459,8091176466,316769558643.89996,1.848,-0.789,-26.833,21.185,-26.833,0.99,2.53,0.0,0.0,False,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,False,,,,False,,,,False,,,,,,False,,,,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
HK.01929,2021-04-01 16:08:32,12.4,11.98,12.6,11.9,11.88,17139696,210848168.0,0.171,False,2011-12-15,200,0.02,,N/A,N/A,N/A,N/A,False,,,True,6.086,36800.0,60.0,5.892,12.301,-42.589,2.592,12.6,5.32,12.6,1.77,12.36,0,0.0,NORMAL,True,10000000000,124000000000.0,27960000000.0,2900000000.0,0.29,10000000000,124000000000.0,2.796,0.128,42.758,4.434,34.444,0.28,2.26,0.24,1.935,False,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,False,,,,False,,,,False,,,,,,False,,,,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
HK.02007,2021-04-01 16:08:32,10.04,9.99,10.04,9.82,9.98,36820573,367760237.0,0.167,False,2007-04-20,1000,0.02,,N/A,N/A,N/A,N/A,False,,,False,,,,2.204,9.987,-13.931,0.554,11.44,8.4742,17.4372,-1.94842,10.0,0,0.0,NORMAL,True,22035408726,221235503609.04,208366824913.056,41668957900.866,1.891,22035408726,221235503609.03998,9.456,0.199,5.309,1.061,5.309,0.603,6.01,0.619,6.165,False,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,False,,,,False,,,,False,,,,,,False,,,,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
HK.02013,2021-04-01 16:08:28,18.94,17.76,18.94,17.58,17.38,68948442,1272379517.0,3.03,False,2019-01-15,1000,0.02,,N/A,N/A,N/A,N/A,False,,,False,,,,7.825,18.454,-4.726,1.335,33.5,4.9,33.5,1.99,18.88,0,0.0,NORMAL,True,2275597427,43099815267.38,1251578584.85,-1381287638.189,-0.607,2275597427,43099815267.380005,0.55,-1.103,-31.202,34.436,-31.202,0.0,0.0,0.0,0.0,False,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,False,,,,False,,,,False,,,,,,False,,,,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
HK.02018,2021-04-01 16:08:31,39.5,39.5,40.0,39.2,39.15,4769090,188257596.0,0.395,False,2005-08-09,500,0.05,,N/A,N/A,N/A,N/A,False,,,False,,,,2.043,39.474,-4.003,0.47,63.85,35.7,181.37,-8.379,39.45,0,0.0,NORMAL,True,1208500000,47735750000.0,25179097500.0,1793414000.0,1.484,1208500000,47735750000.0,20.835,0.071,26.617,1.895,26.617,0.1,0.25,0.4,1.012,False,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,False,,,,False,,,,False,,,,,,False,,,,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
HK.02020,2021-04-01 16:08:31,130.6,128.5,132.0,127.0,126.8,6038622,783965964.0,0.223,False,2007-07-10,1000,0.1,,N/A,N/A,N/A,N/A,False,,,False,,,,3.943,129.825,-73.279,0.342,154.3,56.28,154.3,-4.99,130.3,0,0.0,NORMAL,True,2703329000,353054767400.0,28598517491.0,6147370146.0,2.274,2703329000,353054767400.0,10.579,0.214,57.431,12.345,57.431,0.57,0.44,0.67,0.513,False,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,False,,,,False,,,,False,,,,,,False,,,,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
HK.02057,2021-04-01 16:08:32,225.8,220.4,227.2,220.4,217.0,258497,57977661.0,0.03,False,2020-09-29,50,0.2,,N/A,N/A,N/A,N/A,False,,,False,,,,3.134,224.287,13.609,1.376,299.0,202.0,299.0,202.0,225.8,0,0.0,NORMAL,True,848551115,191602841767.0,58168178933.25,5121005979.025,6.035,848551115,191602841767.0,68.55,0.088,37.415,3.293,37.415,0.0,0.0,0.0,0.0,False,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,False,,,,False,,,,False,,,,,,False,,,,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
HK.02269,2021-04-01 16:08:32,105.1,99.0,105.5,98.0,97.35,19657726,2018617030.0,0.467,False,2017-06-13,500,0.1,,N/A,N/A,N/A,N/A,False,,,True,0.9853,276500.0,50.0,7.704,102.688,-52.671,0.799,128.9,37.499625,128.9,8.33325,104.9,0,0.0,NORMAL,True,4210148571,442486614812.1,24553586466.072,2016661165.509,0.479,4210148571,442486614812.1,5.832,0.082,219.415,18.021,219.415,0.0,0.0,0.0,0.0,False,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,False,,,,False,,,,False,,,,,,False,,,,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
