code,update_time,last_price,open_price,high_price,low_price,prev_close_price,volume,turnover,turnover_rate,suspension,listing_date,lot_size,price_spread,stock_owner,ask_price,bid_price,ask_vol,bid_vol,enable_margin,mortgage_ratio,long_margin_initial_ratio,enable_short_sell,short_sell_rate,short_available_volume,short_margin_initial_ratio,amplitude,avg_price,bid_ask_ratio,volume_ratio,highest52weeks_price,lowest52weeks_price,highest_history_price,lowest_history_price,close_price_5min,after_volume,after_turnover,sec_status,equity_valid,issued_shares,total_market_val,net_asset,net_profit,earning_per_share,outstanding_shares,circular_market_val,net_asset_per_share,ey_ratio,pe_ratio,pb_ratio,pe_ttm_ratio,dividend_ttm,dividend_ratio_ttm,dividend_lfy,dividend_lfy_ratio,wrt_valid,wrt_conversion_ratio,wrt_type,wrt_strike_price,wrt_maturity_date,wrt_end_trade,wrt_recovery_price,wrt_street_vol,wrt_issue_vol,wrt_street_ratio,wrt_delta,wrt_implied_volatility,wrt_premium,wrt_leverage,wrt_ipop,wrt_break_even_point,wrt_conversion_price,wrt_price_recovery_ratio,wrt_score,wrt_upper_strike_price,wrt_lower_strike_price,wrt_inline_price_status,wrt_issuer_code,option_valid,option_type,strike_time,option_strike_price,option_contract_size,option_open_interest,option_implied_volatility,option_premium,option_delta,option_gamma,option_vega,option_theta,option_rho,option_net_open_interest,option_expiry_date_distance,option_contract_nominal_value,option_owner_lot_multiplier,option_area_type,option_contract_multiplier,index_valid,index_raise_count,index_fall_count,index_equal_count,plate_valid,plate_raise_count,plate_fall_count,plate_equal_count,future_valid,future_last_settle_price,future_position,future_position_change,future_main_contract,future_last_trade_time,trust_valid,trust_dividend_yield,trust_aum,trust_outstanding_units,trust_netAssetValue,trust_premium,trust_assetClass,pre_price,pre_high_price,pre_low_price,pre_volume,pre_turnover,pre_change_val,pre_change_rate,pre_amplitude,after_price,after_high_price,after_low_price,after_change_val,after_change_rate,after_amplitude
HK.01478,2021-04-30 16:08:19,15.54,15.58,15.6,15.34,15.6,1721000,26652533.0,0.146,False,2014-12-02,1000,0.02,,N/A,N/A,N/A,N/A,True,0.0,80.0,False,,,,1.667,15.486,46.839,0.611,18.2,8.05,23.054,0.725,15.52,0,0.0,NORMAL,True,1181263360,18356832614.4,4499432138.24,998167539.2,0.845,1181263360,18356832614.399998,3.809,0.221,18.39,4.079,18.39,0.099,0.64,0.099,0.637,False,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,False,,,,False,,,,False,,,,,,False,,,,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
HK.01810,2021-04-30 16:08:20,24.6,25.0,25.05,24.6,25.15,70539718,1748035528.0,0.28,False,2018-07-09,200,0.05,,N/A,N/A,N/A,N/A,True,0.0,40.0,False,,,,1.789,24.78,27.051,0.482,35.9,9.93,35.9,8.28,24.65,0,0.0,NORMAL,True,25205330302,620051125429.2,147325155615.19,24247527750.524,0.962,25205330302,620051125429.2001,5.845,0.164,25.571,4.208,25.571,0.0,0.0,0.0,0.0,False,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,False,,,,False,,,,False,,,,,,False,,,,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
HK.01833,2021-04-30 16:08:19,91.0,92.05,92.5,89.65,92.0,4546835,412779922.0,0.396,False,2018-05-04,100,0.05,,N/A,N/A,N/A,N/A,True,0.0,50.0,True,1.09,115700.0,60.0,3.098,90.784,-46.277,0.71,148.5,80.3,148.5,23.6,90.7,0,0.0,NORMAL,True,1147294200,104403772200.0,18962478537.6,-1135821258.0,-0.99,1147294200,104403772200.0,16.528,-0.059,-91.919,5.505,-91.919,0.0,0.0,0.0,0.0,False,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,False,,,,False,,,,False,,,,,,False,,,,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
HK.01876,2021-04-30 16:08:20,24.55,25.35,25.55,24.5,25.4,4448682,109665591.0,0.034,False,2019-09-30,100,0.05,,N/A,N/A,N/A,N/A,True,0.0,60.0,False,,,,4.134,24.651,2.415,0.82,29.5,19.7,32.4461,17.7961,24.6,0,0.0,NORMAL,True,13243397000,325125396350.0,82863935029.0,3986262497.0,0.301,13243397000,325125396350.0,6.257,0.048,81.561,3.923,81.561,0.204,0.83,0.204,0.83,False,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,False,,,,False,,,,False,,,,,,False,,,,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
HK.01913,2021-04-30 16:08:20,48.35,49.9,49.9,48.0,48.95,813600,39633319.0,0.032,False,2011-06-24,100,0.05,,N/A,N/A,N/A,N/A,False,,,False,,,,3.882,48.713,-4.972,2.22,54.5,23.65,78.48986,16.9413,48.15,0,0.0,NORMAL,True,2558824000,123719140400.0,26156298928.0,-498970680.0,-0.195,2558824000,123719140400.0,10.222,-0.019,-247.948,4.729,-247.948,0.0,0.0,0.533,1.102,False,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,False,,,,False,,,,False,,,,,,False,,,,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
HK.01928,2021-04-30 16:08:20,36.9,37.9,37.9,36.7,38.2,9187048,340194321.0,0.114,False,2009-11-30,400,0.05,,N/A,N/A,N/A,N/A,True,0.0,50.0,False,,,,3.141,37.029,18.32,1.209,40.55,26.5,56.2,-7.15,36.85,0,0.0,NORMAL,True,8093040366,298633189505.4,14955938596.368,-11807745893.994,-1.459,8093040366,298633189505.39996,1.848,-0.789,-25.291,19.967,-25.291,0.989,2.68,0.0,0.0,False,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,False,,,,False,,,,False,,,,,,False,,,,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
HK.01929,2021-04-30 16:08:20,12.54,12.5,12.68,12.48,12.58,4584978,57509632.0,0.046,False,2011-12-15,200,0.02,,N/A,N/A,N/A,N/A,True,0.0,50.0,True,1.09,43000.0,60.0,1.59,12.543,-54.195,1.377,13.48,5.32,13.48,1.77,12.56,0,0.0,NORMAL,True,10000000000,125400000000.0,27960000000.0,2900000000.0,0.29,10000000000,125399999999.99998,2.796,0.128,43.241,4.484,34.833,0.28,2.23,0.24,1.913,False,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,False,,,,False,,,,False,,,,,,False,,,,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
HK.02007,2021-04-30 16:08:19,9.25,9.31,9.35,9.23,9.33,18473049,171459405.0,0.084,False,2007-04-20,1000,0.01,,N/A,N/A,N/A,N/A,True,0.0,50.0,False,,,,1.286,9.281,30.808,1.314,11.44,8.4742,17.4372,-1.94842,9.28,0,0.0,NORMAL,True,22048032868,203944304029.0,208375958635.468,41670782120.52,1.89,22048032868,203944304029.0,9.451,0.199,4.894,0.978,4.894,0.603,6.52,0.618,6.681,False,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,False,,,,False,,,,False,,,,,,False,,,,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
HK.02013,2021-04-30 16:08:21,17.16,17.96,18.0,17.08,18.06,20244602,351270170.0,0.89,False,2019-01-15,1000,0.02,,N/A,N/A,N/A,N/A,True,0.0,70.0,False,,,,5.094,17.351,37.569,1.043,33.5,5.38,33.5,1.99,17.1,0,0.0,NORMAL,True,2275597427,39049251847.32,1251578584.85,-1381287638.189,-0.607,2275597427,39049251847.32,0.55,-1.103,-28.27,31.2,-28.27,0.0,0.0,0.0,0.0,False,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,False,,,,False,,,,False,,,,,,False,,,,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
HK.02018,2021-04-30 16:08:20,43.25,43.5,43.9,42.8,44.0,4005216,173020726.0,0.331,False,2005-08-09,500,0.05,,N/A,N/A,N/A,N/A,True,0.0,50.0,False,,,,2.5,43.198,-0.259,0.81,63.85,35.7,181.37,-8.379,43.4,0,0.0,NORMAL,True,1208500000,52267625000.0,25179097500.0,1793414000.0,1.484,1208500000,52267625000.0,20.835,0.071,29.144,2.075,29.144,0.1,0.23,0.4,0.924,False,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,False,,,,False,,,,False,,,,,,False,,,,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
HK.02020,2021-04-30 16:08:21,139.5,139.4,141.8,138.2,141.2,3680215,512619139.0,0.136,False,2007-07-10,1000,0.1,,N/A,N/A,N/A,N/A,True,0.0,40.0,False,,,,2.55,139.29,-18.721,0.39,154.3,61.28,154.3,-4.99,139.7,0,0.0,NORMAL,True,2703329000,377114395500.0,28598517491.0,6147370146.0,2.274,2703329000,377114395500.0,10.579,0.214,61.345,13.186,61.345,0.57,0.41,0.67,0.48,False,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,False,,,,False,,,,False,,,,,,False,,,,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
HK.02057,2021-04-30 16:08:19,247.0,245.8,249.4,245.8,249.8,62200,15452070.0,0.007,False,2020-09-29,50,0.2,,N/A,N/A,N/A,N/A,True,0.0,90.0,True,1.07,8150.0,60.0,1.441,248.425,3.244,0.387,297.05897,200.05897,297.05897,200.05897,248.2,0,0.0,NORMAL,True,848551115,209592125405.0,58168178933.25,5121005979.025,6.035,848551115,209592125405.0,68.55,0.088,40.927,3.603,40.927,1.956,0.79,1.956,0.791,False,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,False,,,,False,,,,False,,,,,,False,,,,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
HK.02269,2021-04-30 16:08:21,109.5,109.1,111.7,108.6,111.8,14733506,1617968192.0,0.35,False,2017-06-13,500,0.1,,N/A,N/A,N/A,N/A,True,0.0,60.0,True,1.0,277000.0,50.0,2.773,109.815,-21.071,0.327,128.9,38.33295,128.9,8.33325,108.8,0,0.0,NORMAL,True,4214440871,461481275374.5,24557546955.317,2018717177.209,0.479,4214440871,461481275374.5,5.827,0.082,228.601,18.791,228.601,0.0,0.0,0.0,0.0,False,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,False,,,,False,,,,False,,,,,,False,,,,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
HK.02318,2021-04-30 16:08:20,84.95,86.1,86.1,84.8,86.25,43943074,3738996906.0,0.59,False,2004-06-24,500,0.05,,N/A,N/A,N/A,N/A,True,0.0,40.0,True,0.97,329500.0,50.0,1.507,85.087,-3.804,1.048,101.9294,72.03299,101.9294,-8.46819,85.0,0,0.0,NORMAL,True,18280241410,1552906507779.5,923645757723.07,171523505150.03,9.383,7447576912,632671658674.4,50.527,0.187,9.053,1.681,8.98,2.567,3.02,2.567,3.021,False,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,False,,,,False,,,,False,,,,,,False,,,,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
HK.02319,2021-04-30 16:08:19,41.6,43.0,43.0,41.4,42.85,7902411,330065337.0,0.2,False,2004-06-10,1000,0.05,,N/A,N/A,N/A,N/A,True,0.0,40.0,False,,,,3.734,41.767,10.974,0.668,53.85,26.053,53.85,0.44299,41.6,0,0.0,NORMAL,True,3948193645,164244855632.0,39248993024.945,4192981650.99,1.062,3948193645,164244855632.0,9.941,0.106,39.171,4.184,39.171,0.196,0.47,0.196,0.471,False,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,False,,,,False,,,,False,,,,,,False,,,,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
HK.02331,2021-04-30 16:08:19,63.4,63.85,64.45,61.7,64.2,10446362,658104476.0,0.419,False,2004-06-28,500,0.05,,N/A,N/A,N/A,N/A,True,0.0,70.0,False,,,,4.283,62.998,-2.531,0.985,66.0,23.2297,66.0,0.401376,63.05,0,0.0,NORMAL,True,2492894377,158049503501.8,10362961925.189,2026723128.501,0.813,2492894377,158049503501.8,4.157,0.195,77.982,15.251,77.982,0.169,0.27,0.169,0.266,False,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,False,,,,False,,,,False,,,,,,False,,,,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
HK.02382,2021-04-30 16:08:19,189.4,193.0,194.7,189.1,195.6,2707518,515337824.0,0.247,False,2007-06-15,100,0.1,,N/A,N/A,N/A,N/A,True,0.0,50.0,False,,,,2.863,190.335,13.8,0.472,241.8,101.1,241.8,-3.05238,189.6,0,0.0,NORMAL,True,1096849700,207743333180.0,19837623674.2,5823175057.3,5.309,1096849700,207743333180.0,18.086,0.293,35.675,10.472,35.675,0.81,0.43,0.81,0.427,False,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,False,,,,False,,,,False,,,,,,False,,,,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
HK.02388,2021-04-30 16:08:21,27.4,27.9,27.9,27.35,27.65,12071276,331830243.0,0.114,False,2002-07-25,500,0.05,,N/A,N/A,N/A,N/A,True,0.0,40.0,False,,,,1.989,27.489,-0.99,1.919,29.0,19.961,37.94,-11.291,27.5,0,0.0,NORMAL,True,10572780266,289694179288.4,290296827763.562,27859276000.91,2.635,10572780266,289694179288.39996,27.457,0.095,10.398,0.997,10.398,1.439,5.25,1.537,5.609,False,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,False,,,,False,,,,False,,,,,,False,,,,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
HK.02888,2021-04-30 16:08:20,56.3,55.7,56.85,55.7,55.05,3196124,179145821.0,0.102,False,2002-10-31,50,0.05,,N/A,N/A,N/A,N/A,True,0.0,70.0,False,,,,2.089,56.05,-75.808,3.463,56.85,32.60209,173.86747,23.889995,56.3,0,0.0,NORMAL,True,3119033863,175601606486.9,355825621158.766,5614260953.4,1.8,3119033863,175601606486.9,114.082,0.015,31.277,0.493,31.277,0.706,1.25,0.706,1.253,False,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,False,,,,False,,,,False,,,,,,False,,,,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
HK.02899,2021-04-30 16:08:20,10.94,11.4,11.58,10.92,11.64,65037444,720861380.0,1.134,False,2003-12-23,2000,0.02,,N/A,N/A,N/A,N/A,True,0.0,40.0,False,,,,5.67,11.083,27.669,0.998,16.24,2.94049,16.24,-1.03888,10.94,0,0.0,NORMAL,True,25473240546,278677251573.24,70255197425.868,7743865125.984,0.304,5736940000,62762123600.0,2.758,0.135,35.986,3.966,29.329,0.109,1.0,0.109,0.996,False,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,False,,,,False,,,,False,,,,,,False,,,,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
HK.03690,2021-04-30 16:08:20,298.0,304.0,305.0,297.2,309.2,15334320,4590560786.0,0.252,False,2018-09-20,100,0.2,,N/A,N/A,N/A,N/A,True,0.0,45.0,True,0.92,1806400.0,50.0,2.523,299.365,30.482,0.567,460.0,99.8,460.0,40.25,297.8,0,0.0,NORMAL,True,6075704863,1810560049174.0,116106719931.93,5595724178.823,0.921,6075704863,1810560049174.0,19.11,0.048,323.561,15.593,323.561,0.0,0.0,0.0,0.0,False,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,False,,,,False,,,,False,,,,,,False,,,,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
HK.03800,2021-04-30 16:08:21,1.98,1.98,0.0,0.0,1.98,0,0.0,0.0,True,2007-11-13,1000,0.01,,N/A,N/A,N/A,N/A,False,,,False,,,,0.0,0.0,0.0,0.0,3.88,0.21,4.8356476,0.21,0.0,0,0.0,SUSPENDED,True,25062422448,49623596447.04,19949688268.608,-7443539467.056,-0.297,25062422448,49623596447.04,0.796,-0.373,-6.666,2.487,-6.666,0.0,0.0,0.0,0.0,False,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,False,,,,False,,,,False,,,,,,False,,,,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
HK.03888,2021-04-30 16:08:20,55.0,57.2,57.75,54.8,57.2,4496244,249048802.0,0.328,False,2007-10-09,1000,0.05,,N/A,N/A,N/A,N/A,True,0.0,50.0,False,,,,5.157,55.39,-31.502,0.86,79.5,23.1,79.5,-0.27135,55.0,0,0.0,NORMAL,True,1372728717,75500079435.0,29451894623.235,11994903529.146,8.738,1372728717,75500079435.0,21.455,0.407,6.294,2.563,6.294,0.201,0.37,0.1,0.181,False,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,False,,,,False,,,,False,,,,,,False,,,,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
HK.03968,2021-04-30 16:08:20,62.65,63.75,63.75,62.55,63.55,13896332,876220713.0,0.303,False,2006-09-22,500,0.05,,N/A,N/A,N/A,N/A,True,0.0,40.0,False,,,,1.888,63.054,0.652,1.15,69.45,33.58723,69.45,-0.593412,62.85,0,0.0,NORMAL,True,25219845601,1580023326902.65,802016309957.401,116112169147.004,4.604,4590901172,287619958425.8,31.801,0.151,13.607,1.97,13.041,1.313,2.1,1.313,2.095,False,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,False,,,,False,,,,False,,,,,,False,,,,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
HK.06060,2021-04-30 16:08:20,46.0,46.8,46.9,45.8,46.65,2888406,133427481.0,0.203,False,2017-09-28,100,0.05,,N/A,N/A,N/A,N/A,True,0.0,60.0,True,1.06,421000.0,60.0,2.358,46.194,55.024,0.79,78.8,24.95,97.8,16.56,46.05,0,0.0,NORMAL,True,1469812900,67611393400.0,18753342791.1,661415805.0,0.45,1419812900,65311393400.0,12.759,0.035,102.222,3.605,102.222,0.0,0.0,0.0,0.0,False,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,False,,,,False,,,,False,,,,,,False,,,,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
HK.06098,2021-04-30 16:08:20,81.5,81.0,82.4,80.85,81.85,3216493,262530525.0,0.107,False,2018-06-19,1000,0.05,,N/A,N/A,N/A,N/A,True,0.0,70.0,False,,,,1.894,81.62,-5.287,0.528,83.95,34.13287,83.95,8.53627,81.75,0,0.0,NORMAL,True,2993314308,243955116102.0,17352243043.476,3199852995.252,1.069,2993314308,243955116102.0,5.797,0.184,76.239,14.058,76.239,0.153,0.19,0.153,0.187,False,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,False,,,,False,,,,False,,,,,,False,,,,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
HK.06160,2021-04-30 16:08:20,209.0,210.0,212.6,206.0,208.6,283600,59415103.0,0.024,False,2018-08-08,100,0.2,,N/A,N/A,N/A,N/A,True,0.0,90.0,False,,,,3.164,209.503,10.397,1.194,238.2,82.5,238.2,61.05,208.6,0,0.0,NORMAL,True,1192115784,249152198856.0,30079465461.888,-12414693774.576,-10.414,1192115784,249152198856.0,25.232,-0.412,-20.069,8.283,-20.069,0.0,0.0,0.0,0.0,False,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,False,,,,False,,,,False,,,,,,False,,,,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
HK.06169,2021-04-30 16:08:20,7.37,7.37,7.55,7.35,7.32,8533800,63280254.0,0.254,False,2017-02-28,2000,0.01,,N/A,N/A,N/A,N/A,True,0.0,75.0,False,,,,2.732,7.415,-38.34,0.436,8.158,5.82,8.158,1.551,7.39,0,0.0,NORMAL,True,3355139983,24727381674.71,4895149235.197,241570078.776,0.072,3355139983,24727381674.71,1.459,0.252,102.361,5.051,20.027,0.174,2.36,0.174,2.36,False,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,False,,,,False,,,,False,,,,,,False,,,,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
HK.06618,2021-04-30 16:08:20,121.0,126.5,126.5,120.1,125.6,5118927,625031395.0,0.161,False,2020-12-08,50,0.1,,N/A,N/A,N/A,N/A,True,0.0,60.0,False,,,,5.096,122.102,4.013,0.906,198.5,92.6,198.5,92.6,121.0,0,0.0,NORMAL,True,3184367111,385308420431.0,46615950137.929,-20469111789.508,-6.428,3184367111,385308420431.0,14.639,-0.439,-18.823,8.265,-18.823,0.0,0.0,0.0,0.0,False,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,False,,,,False,,,,False,,,,,,False,,,,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
HK.06690,2021-04-30 16:08:20,33.6,33.8,34.35,33.4,33.55,6728248,227227219.0,0.243,False,2020-12-23,200,0.05,,N/A,N/A,N/A,N/A,True,0.0,50.0,False,,,,2.832,33.772,-3.241,1.038,38.45,22.6,38.45,22.6,33.65,0,0.0,NORMAL,True,9348228194,314100467318.4,89957999910.862,10516756718.25,1.125,2768661567,93027028651.2,9.623,0.143,29.866,3.491,24.365,0.0,0.0,0.0,0.0,False,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,False,,,,False,,,,False,,,,,,False,,,,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
HK.06865,2021-04-30 16:08:20,24.0,23.55,24.1,22.9,24.1,7173000,168712266.0,1.594,False,2015-11-26,1000,0.05,,N/A,N/A,N/A,N/A,True,0.0,80.0,False,,,,4.979,23.52,2.273,1.206,40.05,4.458,40.05,0.783,23.85,0,0.0,NORMAL,True,2146193254,51508638096.0,12928668162.096,1933720121.854,0.901,450000000,10800000000.0,6.024,0.207,26.637,3.984,19.215,0.067,0.28,0.027,0.112,False,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,False,,,,False,,,,False,,,,,,False,,,,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
HK.06969,2021-04-30 16:08:20,55.05,54.6,55.45,53.0,55.45,6814314,368915347.0,0.114,False,2020-07-10,1000,0.05,,N/A,N/A,N/A,N/A,True,0.0,80.0,False,,,,4.418,54.138,0.35,0.473,90.0,25.05,90.0,25.05,55.25,0,0.0,NORMAL,True,5961144720,328161016836.0,14670377155.92,2837504886.72,0.476,5961144720,328161016836.0,2.461,0.193,115.651,22.368,115.651,0.0,0.0,0.0,0.0,False,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,False,,,,False,,,,False,,,,,,False,,,,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
HK.06993,2021-04-30 16:08:20,10.84,10.9,10.96,10.7,10.82,3375050,36512350.0,0.058,False,2020-12-16,500,0.02,,N/A,N/A,N/A,N/A,True,0.0,80.0,False,,,,2.403,10.818,3.632,0.584,19.16,10.44,19.16,10.44,10.88,0,0.0,NORMAL,True,5859195000,63513673800.0,11677375635.0,1306600485.0,0.223,5859195000,63513673800.0,1.993,0.111,48.609,5.439,48.609,0.0,0.0,0.0,0.0,False,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,False,,,,False,,,,False,,,,,,False,,,,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
HK.09618,2021-04-30 16:08:20,298.8,302.0,302.0,297.2,307.0,3616470,1082016018.0,0.116,False,2020-06-18,50,0.2,,N/A,N/A,N/A,N/A,True,0.0,35.0,True,1.0,170000.0,50.0,1.564,299.191,30.266,0.933,422.8,226.0,422.8,226.0,298.2,0,0.0,NORMAL,True,3129793833,935182397300.4,224021253184.641,59015392515.048,18.856,3129793833,935182397300.4,71.577,0.263,15.846,4.174,15.846,0.0,0.0,0.0,0.0,False,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,False,,,,False,,,,False,,,,,,False,,,,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
HK.09888,2021-04-30 16:08:20,205.8,207.0,207.0,205.0,210.8,2668710,549133538.0,0.094,False,2021-03-23,50,0.2,,N/A,N/A,N/A,N/A,True,0.0,50.0,True,1.05,161100.0,60.0,0.949,205.767,39.023,1.052,256.6,200.4,256.6,200.4,206.0,0,0.0,NORMAL,True,2828841349,582175549624.2,217184294569.475,26715577699.956,9.444,2828841349,582175549624.2001,76.775,0.123,21.791,2.68,21.791,0.0,0.0,0.0,0.0,False,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,False,,,,False,,,,False,,,,,,False,,,,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
HK.09987,2021-04-30 16:08:20,489.6,494.8,494.8,488.6,495.8,41250,20198781.0,0.01,False,2020-09-10,50,0.2,,N/A,N/A,N/A,N/A,True,0.0,70.0,False,,,,1.251,489.667,28.507,0.208,505.06982,383.73972,505.06982,383.73972,489.6,0,0.0,NORMAL,True,419106379,205194483158.4,49485566594.046,6077042495.5,14.5,419106379,205194483158.40002,118.074,0.149,33.765,4.146,27.799,1.86,0.38,1.86,0.379,False,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,False,,,,False,,,,False,,,,,,False,,,,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
