code,update_time,last_price,open_price,high_price,low_price,prev_close_price,volume,turnover,turnover_rate,suspension,listing_date,lot_size,price_spread,stock_owner,ask_price,bid_price,ask_vol,bid_vol,enable_margin,mortgage_ratio,long_margin_initial_ratio,enable_short_sell,short_sell_rate,short_available_volume,short_margin_initial_ratio,amplitude,avg_price,bid_ask_ratio,volume_ratio,highest52weeks_price,lowest52weeks_price,highest_history_price,lowest_history_price,close_price_5min,after_volume,after_turnover,sec_status,equity_valid,issued_shares,total_market_val,net_asset,net_profit,earning_per_share,outstanding_shares,circular_market_val,net_asset_per_share,ey_ratio,pe_ratio,pb_ratio,pe_ttm_ratio,dividend_ttm,dividend_ratio_ttm,dividend_lfy,dividend_lfy_ratio,wrt_valid,wrt_conversion_ratio,wrt_type,wrt_strike_price,wrt_maturity_date,wrt_end_trade,wrt_recovery_price,wrt_street_vol,wrt_issue_vol,wrt_street_ratio,wrt_delta,wrt_implied_volatility,wrt_premium,wrt_leverage,wrt_ipop,wrt_break_even_point,wrt_conversion_price,wrt_price_recovery_ratio,wrt_score,wrt_upper_strike_price,wrt_lower_strike_price,wrt_inline_price_status,wrt_issuer_code,option_valid,option_type,strike_time,option_strike_price,option_contract_size,option_open_interest,option_implied_volatility,option_premium,option_delta,option_gamma,option_vega,option_theta,option_rho,option_net_open_interest,option_expiry_date_distance,option_contract_nominal_value,option_owner_lot_multiplier,option_area_type,option_contract_multiplier,index_valid,index_raise_count,index_fall_count,index_equal_count,plate_valid,plate_raise_count,plate_fall_count,plate_equal_count,future_valid,future_last_settle_price,future_position,future_position_change,future_main_contract,future_last_trade_time,trust_valid,trust_dividend_yield,trust_aum,trust_outstanding_units,trust_netAssetValue,trust_premium,trust_assetClass,pre_price,pre_high_price,pre_low_price,pre_volume,pre_turnover,pre_change_val,pre_change_rate,pre_amplitude,after_price,after_high_price,after_low_price,after_change_val,after_change_rate,after_amplitude
HK.01810,2021-03-16 16:08:12,26.3,25.3,26.45,25.2,24.35,373784725,9706416529.0,1.483,False,2018-07-09,200,0.05,,N/A,N/A,N/A,N/A,False,,,True,0.9206,10574600.0,50.0,5.133,25.967,-28.132,0.727,35.9,9.43,35.9,8.28,26.35,0,0.0,NORMAL,True,25201339102,662795218382.6,110986697405.208,10987783848.472,0.436,25201339102,662795218382.6,4.404,0.14,60.321,5.971,42.419,0.0,0.0,0.0,0.0,False,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,False,,,,False,,,,False,,,,,,False,,,,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
HK.01833,2021-03-16 16:08:12,101.9,95.55,103.7,95.4,94.65,11084530,1121672472.0,0.966,False,2018-05-04,100,0.1,,N/A,N/A,N/A,N/A,False,,,True,1.0972,107000.0,60.0,8.769,101.192,-28.809,1.55,148.5,59.65,148.5,23.6,101.8,0,0.0,NORMAL,True,1147294200,116909278980.0,18962478537.6,-1135821258.0,-0.99,1147294200,116909278980.0,16.528,-0.059,-102.929,6.165,-102.929,0.0,0.0,0.0,0.0,False,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,False,,,,False,,,,False,,,,,,False,,,,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
HK.01876,2021-03-16 16:08:09,22.95,23.1,23.25,22.75,22.85,4452984,102421626.0,0.034,False,2019-09-30,100,0.05,,N/A,N/A,N/A,N/A,False,,,False,,,,2.188,23.0,-2.889,0.699,29.5,17.7961,32.4461,17.7961,22.95,0,0.0,NORMAL,True,13243397000,303935961150.0,82863935029.0,3986262497.0,0.301,13243397000,303935961150.0,6.257,0.048,76.245,3.667,76.245,0.204,0.89,0.204,0.888,False,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,False,,,,False,,,,False,,,,,,False,,,,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
HK.01913,2021-03-16 16:08:12,52.25,53.8,53.8,51.8,53.1,692238,36317214.0,0.027,False,2011-06-24,100,0.05,,N/A,N/A,N/A,N/A,False,,,False,,,,3.766,52.463,-29.988,0.438,54.5,19.46,78.48986,16.9413,52.35,0,0.0,NORMAL,True,2558824000,133698554000.0,26156298928.0,-498970680.0,-0.195,2558824000,133698554000.0,10.222,-0.019,-267.948,5.111,-267.948,0.533,1.02,0.533,1.02,False,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,False,,,,False,,,,False,,,,,,False,,,,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
HK.01928,2021-03-16 16:08:12,39.1,39.0,39.25,38.25,38.5,12425525,483508370.0,0.154,False,2009-11-30,400,0.05,,N/A,N/A,N/A,N/A,False,,,True,1.0483,60800.0,50.0,2.597,38.912,1.176,0.852,40.0,26.15,56.2,-7.14998,39.2,0,0.0,NORMAL,True,8091176466,316364999820.6,14952494109.168,-11805026463.894,-1.459,8091176466,316364999820.60004,1.848,-0.789,-26.799,21.158,-26.799,0.99,2.53,0.0,0.0,False,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,False,,,,False,,,,False,,,,,,False,,,,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
HK.02007,2021-03-16 16:08:12,9.69,9.5,9.78,9.42,9.42,36723729,354659572.0,0.167,False,2007-04-20,1000,0.01,,N/A,N/A,N/A,N/A,False,,,True,1.0604,370000.0,50.0,3.822,9.657,-11.028,1.148,11.44,7.2042,17.4372,-1.94842,9.68,0,0.0,NORMAL,True,22035408726,213523110554.94,177539288105.382,43541967642.576,1.976,22035408726,213523110554.94,8.057,0.235,4.903,1.202,5.102,0.603,6.22,0.619,6.388,False,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,False,,,,False,,,,False,,,,,,False,,,,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
HK.02013,2021-03-16 16:08:12,20.55,20.25,20.8,19.94,19.7,33562827,683930342.0,1.475,False,2019-01-15,1000,0.05,,N/A,N/A,N/A,N/A,False,,,False,,,,4.365,20.377,-35.624,0.466,33.5,4.5,33.5,1.99,20.45,0,0.0,NORMAL,True,2275597427,46763527124.85,1617949770.597,345890808.904,0.152,2275597427,46763527124.85,0.711,-0.361,135.197,28.902,-79.961,0.0,0.0,0.0,0.0,False,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,False,,,,False,,,,False,,,,,,False,,,,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
HK.02018,2021-03-16 16:08:09,42.85,43.1,43.35,42.3,43.0,4127543,175994014.0,0.342,False,2005-08-09,500,0.05,,N/A,N/A,N/A,N/A,False,,,True,1.0353,263000.0,50.0,2.442,42.638,-11.22,0.421,63.85,35.7,181.37,-8.379,42.7,0,0.0,NORMAL,True,1208500000,51784225000.0,21974155500.0,2435127500.0,2.015,1208500000,51784225000.0,18.183,0.072,21.265,2.356,32.364,0.1,0.23,0.4,0.933,False,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,False,,,,False,,,,False,,,,,,False,,,,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
HK.02020,2021-03-16 16:08:09,121.1,120.0,122.9,119.2,118.1,5976432,723917148.0,0.221,False,2007-07-10,1000,0.1,,N/A,N/A,N/A,N/A,False,,,True,1.0409,38000.0,50.0,3.133,121.128,-23.98,0.733,154.3,47.68,154.3,-4.99,120.5,0,0.0,NORMAL,True,2703329000,327373141900.0,23846065109.0,5836487311.0,2.159,2703329000,327373141900.0,8.821,0.213,56.09,13.728,64.278,0.57,0.47,0.67,0.553,False,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,False,,,,False,,,,False,,,,,,False,,,,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
HK.02057,2021-03-16 16:08:12,251.0,253.2,258.0,248.4,252.6,147300,36902195.0,0.017,False,2020-09-29,50,0.2,,N/A,N/A,N/A,N/A,False,,,False,,,,3.8,250.524,64.835,0.965,299.0,205.8,299.0,205.8,250.6,0,0.0,NORMAL,True,848551115,212986329865.0,56680668828.655,6446442820.655,7.597,848551115,212986329865.0,66.797,0.107,33.039,3.757,35.109,0.0,0.0,0.0,0.0,False,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,False,,,,False,,,,False,,,,,,False,,,,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
HK.02269,2021-03-16 16:08:09,91.25,88.05,92.7,88.05,86.5,15162347,1374291237.0,0.36,False,2017-06-13,500,0.05,,N/A,N/A,N/A,N/A,False,,,True,0.9793,317500.0,50.0,5.376,90.638,-49.957,0.504,128.9,30.66636,128.9,8.33325,90.7,0,0.0,NORMAL,True,4210148571,384176057103.75,15236527678.449,1111479222.744,0.264,4210148571,384176057103.75,3.619,0.093,345.643,25.214,268.382,0.0,0.0,0.0,0.0,False,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,False,,,,False,,,,False,,,,,,False,,,,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
HK.02318,2021-03-16 16:08:12,97.85,98.95,98.95,97.2,98.05,18072932,1770228611.0,0.243,False,2004-06-24,500,0.05,,N/A,N/A,N/A,N/A,False,,,False,,,,1.785,97.949,-15.789,0.558,103.6,66.68126,103.6,-6.79759,97.85,0,0.0,NORMAL,True,18280241410,1788721621968.5,914048630982.82,171523505150.03,9.383,7447576912,728745400839.2,50.002,0.187,10.428,1.956,10.428,2.319,2.37,2.26,2.309,False,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,False,,,,False,,,,False,,,,,,False,,,,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
HK.02319,2021-03-16 16:08:12,44.0,42.7,44.3,42.5,42.55,12074352,529094339.0,0.306,False,2004-06-10,1000,0.05,,N/A,N/A,N/A,N/A,False,,,True,1.0509,44000.0,50.0,4.23,43.819,0.909,0.852,53.85,24.703,53.85,0.44299,44.25,0,0.0,NORMAL,True,3948189071,173720319124.0,33224011032.465,4504883730.011,1.141,3948189071,173720319124.0,8.415,0.106,38.562,5.228,49.162,0.196,0.45,0.196,0.445,False,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,False,,,,False,,,,False,,,,,,False,,,,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
HK.02331,2021-03-16 16:08:12,45.4,43.8,45.5,43.6,43.6,5058001,228171390.0,0.203,False,2004-06-28,500,0.05,,N/A,N/A,N/A,N/A,False,,,True,1.0467,78000.0,60.0,4.358,45.11,17.457,0.334,57.6,15.8297,57.6,0.401376,45.45,0,0.0,NORMAL,True,2489140929,113006998176.6,8470546581.387,1650300435.927,0.663,2489140929,113006998176.59999,3.403,0.18,68.476,13.341,74.061,0.169,0.37,0.169,0.372,False,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,False,,,,False,,,,False,,,,,,False,,,,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
HK.02382,2021-03-16 16:08:09,184.0,180.3,185.0,178.4,178.1,4944173,900656204.0,0.451,False,2007-06-15,100,0.1,,N/A,N/A,N/A,N/A,False,,,True,1.0327,61100.0,50.0,3.706,182.165,-58.385,0.631,241.8,93.19,241.8,-3.05238,183.0,0,0.0,NORMAL,True,1096849700,201820344800.0,15080586525.3,4424691689.8,4.034,1096849700,201820344800.0,13.749,0.316,45.612,13.382,42.23,0.81,0.44,0.81,0.44,False,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,False,,,,False,,,,False,,,,,,False,,,,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
HK.02388,2021-03-16 16:08:12,28.7,29.0,29.0,28.65,28.9,13606893,391310832.0,0.129,False,2002-07-25,500,0.05,,N/A,N/A,N/A,N/A,False,,,True,1.0495,119500.0,50.0,1.211,28.758,-19.553,0.576,29.0,18.861,37.94,-11.291,28.75,0,0.0,NORMAL,True,10572780266,303438793634.2,284080032967.154,33579150124.816,3.176,10572780266,303438793634.2,26.869,0.11,9.036,1.068,9.624,1.439,5.01,1.537,5.355,False,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,False,,,,False,,,,False,,,,,,False,,,,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
HK.02888,2021-03-16 16:08:12,52.55,53.45,53.45,52.55,53.15,606660,31998685.0,0.019,False,2002-10-31,50,0.05,,N/A,N/A,N/A,N/A,False,,,True,1.0382,19300.0,60.0,1.693,52.745,59.71,0.477,55.10209,32.60209,173.86747,23.889995,52.75,0,0.0,NORMAL,True,3147882302,165421214970.1,355827171771.174,5615822026.768,1.784,3147882302,165421214970.1,113.037,0.015,29.456,0.464,29.456,0.699,1.33,0.699,1.33,False,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,False,,,,False,,,,False,,,,,,False,,,,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
HK.02899,2021-03-16 16:08:12,11.1,10.98,11.1,10.42,10.74,56282681,609349810.0,0.981,False,2003-12-23,2000,0.02,,N/A,N/A,N/A,N/A,False,,,True,1.0253,1330000.0,60.0,6.331,10.826,-42.154,0.525,16.24,2.32049,16.24,-1.03888,11.06,0,0.0,NORMAL,True,25473240546,282752970060.6,60626312499.48,4687076260.464,0.184,5736940000,63680034000.0,2.38,0.107,60.326,4.663,43.529,0.109,0.98,0.109,0.981,False,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,False,,,,False,,,,False,,,,,,False,,,,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
HK.03690,2021-03-16 16:08:12,329.6,323.6,333.0,323.0,317.2,14112999,4621343212.0,0.24,False,2018-09-20,100,0.2,,N/A,N/A,N/A,N/A,False,,,True,0.9314,1815700.0,50.0,3.153,327.452,-65.704,0.404,460.0,78.85,460.0,40.25,328.6,0,0.0,NORMAL,True,5888446882,1940832092307.2,118705200694.238,2461370796.676,0.418,5888446882,1940832092307.2002,20.159,0.082,788.516,16.35,199.274,0.0,0.0,0.0,0.0,False,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,False,,,,False,,,,False,,,,,,False,,,,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
HK.03800,2021-03-16 16:08:12,2.52,2.16,2.54,2.15,2.3,1076088211,2573290070.0,4.294,False,2007-11-13,1000,0.01,,N/A,N/A,N/A,N/A,False,,,False,,,,16.957,2.391,-39.126,1.034,3.88,0.21,4.8356376,0.21,2.51,0,0.0,NORMAL,True,25061543580,63155089821.6,23081681637.18,-225553892.22,-0.009,25061543580,63155089821.6,0.921,-0.057,-280.0,2.736,-47.547,0.0,0.0,0.0,0.0,False,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,False,,,,False,,,,False,,,,,,False,,,,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
HK.03888,2021-03-16 16:08:13,53.25,51.15,53.5,51.15,50.9,4623986,243406976.0,0.337,False,2007-10-09,1000,0.05,,N/A,N/A,N/A,N/A,False,,,True,1.0286,156000.0,60.0,4.617,52.64,-44.076,0.376,79.5,19.99865,79.5,-0.27135,53.25,0,0.0,NORMAL,True,1372728717,73097804180.25,28989285045.606,-1688456321.91,-1.23,1372728717,73097804180.25,21.118,0.4,-43.292,2.521,6.301,0.201,0.38,0.1,0.187,False,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,False,,,,False,,,,False,,,,,,False,,,,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
HK.03968,2021-03-16 16:08:13,63.6,62.5,64.65,62.5,62.4,16661126,1061123580.0,0.363,False,2006-09-22,500,0.05,,N/A,N/A,N/A,N/A,False,,,True,0.9826,150500.0,60.0,3.446,63.688,-3.291,0.718,69.45,29.83723,69.45,-0.593412,63.5,0,0.0,NORMAL,True,25219845601,1603982180223.6,714074708346.714,101434219007.222,4.022,4590901172,291981314539.2,28.314,0.141,15.813,2.246,15.927,1.313,2.06,1.313,2.064,False,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,False,,,,False,,,,False,,,,,,False,,,,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
HK.06060,2021-03-16 16:08:13,53.1,54.45,54.95,51.6,52.85,5298644,280898091.0,0.373,False,2017-09-28,100,0.05,,N/A,N/A,N/A,N/A,False,,,True,1.038,357000.0,60.0,6.339,53.013,-42.565,0.488,78.8,23.1,97.8,16.56,52.85,0,0.0,NORMAL,True,1469812900,78047064990.0,17480484819.7,-496796760.2,-0.338,1419812900,75392064990.0,11.893,-0.003,-157.1,4.464,-1475.0,0.0,0.0,0.0,0.0,False,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,False,,,,False,,,,False,,,,,,False,,,,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
HK.06098,2021-03-16 16:08:12,63.0,60.6,63.4,60.4,60.6,5691168,355388403.0,0.193,False,2018-06-19,1000,0.05,,N/A,N/A,N/A,N/A,False,,,True,1.067,78000.0,60.0,4.95,62.445,-15.182,0.449,71.45,27.03287,71.45,8.53627,63.0,0,0.0,NORMAL,True,2951804037,185963654331.0,7228968086.613,1844877523.125,0.625,2951804037,185963654331.0,2.449,0.332,100.8,25.724,77.395,0.155,0.25,0.155,0.246,False,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,False,,,,False,,,,False,,,,,,False,,,,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
HK.06160,2021-03-16 16:08:13,194.0,192.5,197.0,191.5,189.4,224156,43337252.0,0.019,False,2018-08-08,100,0.1,,N/A,N/A,N/A,N/A,False,,,False,,,,2.904,193.335,-79.71,0.315,238.2,72.0,238.2,61.05,192.3,0,0.0,NORMAL,True,1190403372,230938254168.0,33243204566.472,-7355502435.588,-6.179,1190403372,230938254168.0,27.926,-0.352,-31.396,6.946,-19.695,0.0,0.0,0.0,0.0,False,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,False,,,,False,,,,False,,,,,,False,,,,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
HK.06169,2021-03-16 16:08:13,6.26,6.28,6.39,6.21,6.28,3119101,19674439.0,0.093,False,2017-02-28,2000,0.01,,N/A,N/A,N/A,N/A,False,,,False,,,,2.866,6.307,23.329,0.31,8.158,4.616,8.158,1.551,6.28,0,0.0,NORMAL,True,3355139983,21003176293.58,4281158618.308,241570078.776,0.072,3355139983,21003176293.579998,1.276,0.056,86.944,4.905,86.944,0.174,2.78,0.174,2.779,False,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,False,,,,False,,,,False,,,,,,False,,,,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
HK.06618,2021-03-16 16:08:13,112.2,108.2,113.6,107.8,105.8,4697666,522039934.0,0.148,False,2020-12-08,50,0.1,,N/A,N/A,N/A,N/A,False,,,False,,,,5.482,111.127,-35.886,0.464,198.5,92.6,198.5,92.6,112.2,0,0.0,NORMAL,True,3184367111,357285989854.2,-6871864225.538,-1146372159.96,-0.36,3184367111,357285989854.2,-2.158,1.126,-311.666,0.0,-46.172,0.0,0.0,0.0,0.0,False,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,False,,,,False,,,,False,,,,,,False,,,,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
HK.06690,2021-03-16 16:08:13,31.35,31.0,31.85,30.9,30.85,6446695,202228448.0,0.235,False,2020-12-23,200,0.05,,N/A,N/A,N/A,N/A,False,,,False,,,,3.079,31.369,14.177,0.291,38.45,22.6,38.45,22.6,31.45,0,0.0,NORMAL,True,9324710531,292329675146.85,59174613029.726,9623101267.992,1.032,2745143904,86060261390.40001,6.346,0.136,30.377,4.94,36.117,0.0,0.0,0.0,0.0,False,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,False,,,,False,,,,False,,,,,,False,,,,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
HK.06969,2021-03-16 16:08:12,67.95,63.6,68.0,62.55,60.65,27825554,1832189730.0,0.469,False,2020-07-10,1000,0.05,,N/A,N/A,N/A,N/A,False,,,True,1.0171,2027000.0,70.0,8.986,65.845,-69.026,1.198,90.0,25.05,90.0,25.05,67.75,0,0.0,NORMAL,True,5939072720,403559991324.0,1074972162.32,2381568160.72,0.401,5939072720,403559991324.0,0.181,1.331,169.451,375.414,281.95,0.0,0.0,0.0,0.0,False,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,False,,,,False,,,,False,,,,,,False,,,,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
HK.06993,2021-03-16 16:08:12,14.2,14.28,14.52,14.02,14.16,4976200,70868608.0,0.085,False,2020-12-16,500,0.02,,N/A,N/A,N/A,N/A,False,,,False,,,,3.531,14.241,65.083,0.368,19.16,12.6,19.16,12.6,14.2,0,0.0,NORMAL,True,5859195000,83200569000.0,3081936570.0,1078091880.0,0.184,5859195000,83200569000.0,0.526,0.378,77.173,26.996,71.356,0.0,0.0,0.0,0.0,False,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,False,,,,False,,,,False,,,,,,False,,,,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
HK.09618,2021-03-16 16:08:12,331.0,331.6,336.8,328.6,322.2,5668725,1881345362.0,0.181,False,2020-06-18,50,0.2,,N/A,N/A,N/A,N/A,False,,,True,1.0032,129200.0,50.0,2.545,331.881,-22.174,0.609,422.8,226.0,422.8,226.0,331.6,0,0.0,NORMAL,True,3129793833,1035961758723.0,224021253184.641,59015392515.048,18.856,3129793833,1035961758723.0,71.577,0.263,17.554,4.624,17.554,0.0,0.0,0.0,0.0,False,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,False,,,,False,,,,False,,,,,,False,,,,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
HK.09901,2021-03-09 16:08:13,1380.0,0.0,0.0,0.0,1380.0,0,0.0,0.0,False,2020-11-09,10,1.0,,N/A,N/A,N/A,N/A,False,,,False,,,,0.0,0.0,0.0,0.0,158.8,121.9,158.8,121.9,0.0,0,0.0,NORMAL,True,1714218870,2365622040600.0,36463149583.77,3203875068.03,1.869,1714218870,2365622040600.0,21.271,0.08,738.362,64.877,804.195,0.0,0.0,0.0,0.0,False,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,False,,,,False,,,,False,,,,,,False,,,,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
HK.09987,2021-03-16 16:08:12,486.8,483.0,490.4,483.0,473.2,152175,74188100.0,0.036,False,2020-09-10,50,0.2,,N/A,N/A,N/A,N/A,True,40.0,70.0,False,,,,1.564,487.518,58.898,0.796,505.06982,383.73972,505.06982,383.73972,486.2,0,0.0,NORMAL,True,419106379,204020985297.2,48105868394.378,6077042495.5,14.5,419106379,204020985297.2,114.782,0.126,33.572,4.241,33.572,1.86,0.38,1.86,0.382,False,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,False,,,,False,,,,False,,,,,,False,,,,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
HK.09988,2021-03-16 16:08:12,221.4,222.4,222.6,220.6,221.4,20868000,4622070303.0,0.096,False,2019-11-26,100,0.2,,N/A,N/A,N/A,N/A,False,,,True,0.9318,1139200.0,50.0,0.903,221.49,-0.929,0.64,309.4,170.0,309.4,167.6,221.2,0,0.0,NORMAL,True,21688948800,4801933264320.0,1122251277758.4,163165961822.4,7.523,21688948800,4801933264320.0,51.743,0.155,29.429,4.278,27.475,0.0,0.0,0.0,0.0,False,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,False,,,,False,,,,False,,,,,,False,,,,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
HK.09999,2021-03-16 16:08:10,169.0,169.1,171.5,167.3,165.4,3309064,561653015.0,0.096,False,2020-06-11,100,0.1,,N/A,N/A,N/A,N/A,False,,,True,1.0483,44200.0,50.0,2.539,169.731,-23.676,0.786,207.70695,124.1442,207.70695,124.1442,168.8,0,0.0,NORMAL,True,3455117456,583914850064.0,98705795483.008,14497672845.376,4.196,3455117456,583914850064.0,28.568,0.146,40.276,5.915,40.276,1.213,0.72,1.213,0.717,False,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,False,,,,False,,,,False,,,,,,False,,,,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
