code,update_time,last_price,open_price,high_price,low_price,prev_close_price,volume,turnover,turnover_rate,suspension,listing_date,lot_size,price_spread,stock_owner,ask_price,bid_price,ask_vol,bid_vol,enable_margin,mortgage_ratio,long_margin_initial_ratio,enable_short_sell,short_sell_rate,short_available_volume,short_margin_initial_ratio,amplitude,avg_price,bid_ask_ratio,volume_ratio,highest52weeks_price,lowest52weeks_price,highest_history_price,lowest_history_price,close_price_5min,after_volume,after_turnover,sec_status,equity_valid,issued_shares,total_market_val,net_asset,net_profit,earning_per_share,outstanding_shares,circular_market_val,net_asset_per_share,ey_ratio,pe_ratio,pb_ratio,pe_ttm_ratio,dividend_ttm,dividend_ratio_ttm,dividend_lfy,dividend_lfy_ratio,wrt_valid,wrt_conversion_ratio,wrt_type,wrt_strike_price,wrt_maturity_date,wrt_end_trade,wrt_recovery_price,wrt_street_vol,wrt_issue_vol,wrt_street_ratio,wrt_delta,wrt_implied_volatility,wrt_premium,wrt_leverage,wrt_ipop,wrt_break_even_point,wrt_conversion_price,wrt_price_recovery_ratio,wrt_score,wrt_upper_strike_price,wrt_lower_strike_price,wrt_inline_price_status,wrt_issuer_code,option_valid,option_type,strike_time,option_strike_price,option_contract_size,option_open_interest,option_implied_volatility,option_premium,option_delta,option_gamma,option_vega,option_theta,option_rho,option_net_open_interest,option_expiry_date_distance,option_contract_nominal_value,option_owner_lot_multiplier,option_area_type,option_contract_multiplier,index_valid,index_raise_count,index_fall_count,index_equal_count,plate_valid,plate_raise_count,plate_fall_count,plate_equal_count,future_valid,future_last_settle_price,future_position,future_position_change,future_main_contract,future_last_trade_time,trust_valid,trust_dividend_yield,trust_aum,trust_outstanding_units,trust_netAssetValue,trust_premium,trust_assetClass,pre_price,pre_high_price,pre_low_price,pre_volume,pre_turnover,pre_change_val,pre_change_rate,pre_amplitude,after_price,after_high_price,after_low_price,after_change_val,after_change_rate,after_amplitude
HK.02013,2021-03-05 16:08:56,19.68,19.02,20.4,17.82,20.45,70813908,1382873143.0,3.112,False,2019-01-15,1000,0.02,,N/A,N/A,N/A,N/A,False,,,False,,,,12.616,19.528,33.672,0.885,33.5,3.75,33.5,1.99,19.74,0,0.0,NORMAL,True,2275597427,44783757363.36,1617949770.597,345890808.904,0.152,2275597427,44783757363.36,0.711,-0.361,129.473,27.679,-76.575,0.0,0.0,0.0,0.0,False,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,False,,,,False,,,,False,,,,,,False,,,,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
HK.02018,2021-03-05 16:08:56,42.85,40.85,42.85,40.8,43.0,10540881,444668744.0,0.872,False,2005-08-09,500,0.05,,N/A,N/A,N/A,N/A,False,,,True,1.0591,266000.0,60.0,4.767,42.185,-68.885,1.237,63.85,35.55,181.37,-8.379,42.5,0,0.0,NORMAL,True,1208500000,51784225000.0,21974155500.0,2435127500.0,2.015,1208500000,51784225000.0,18.183,0.072,21.265,2.356,32.364,0.1,0.23,0.4,0.933,False,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,False,,,,False,,,,False,,,,,,False,,,,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
HK.02020,2021-03-05 16:08:56,121.5,116.0,124.5,114.5,119.6,8669880,1042901291.0,0.321,False,2007-07-10,1000,0.1,,N/A,N/A,N/A,N/A,False,,,True,1.0332,38000.0,60.0,8.361,120.29,-2.371,1.037,154.3,41.43,154.3,-4.99,122.0,0,0.0,NORMAL,True,2703329000,328454473500.0,23846065109.0,5836487311.0,2.159,2703329000,328454473500.0,8.821,0.213,56.276,13.773,64.49,0.57,0.47,0.67,0.551,False,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,False,,,,False,,,,False,,,,,,False,,,,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
HK.02057,2021-03-05 16:08:56,267.0,260.6,270.4,259.0,268.0,307488,82171570.0,0.036,False,2020-09-29,50,0.2,,N/A,N/A,N/A,N/A,False,,,False,,,,4.254,267.235,66.038,2.852,299.0,205.8,299.0,205.8,267.2,0,0.0,NORMAL,True,848551115,226563147705.0,56680668828.655,6446442820.655,7.597,848551115,226563147705.0,66.797,0.107,35.145,3.997,37.347,0.0,0.0,0.0,0.0,False,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,False,,,,False,,,,False,,,,,,False,,,,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
HK.02269,2021-03-05 16:08:56,89.5,88.0,92.3,85.1,92.0,29871669,2650326578.0,0.71,False,2017-06-13,500,0.05,,N/A,N/A,N/A,N/A,False,,,True,0.9733,240000.0,60.0,7.826,88.723,12.493,1.04,128.9,28.7830455,128.9,8.33325,89.65,0,0.0,NORMAL,True,4210148571,376808297104.5,15236527678.449,1111479222.744,0.264,4210148571,376808297104.5,3.619,0.093,339.015,24.73,263.235,0.0,0.0,0.0,0.0,False,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,False,,,,False,,,,False,,,,,,False,,,,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
HK.02318,2021-03-05 16:08:56,96.65,96.6,97.3,95.3,97.6,37676675,3640811156.0,0.506,False,2004-06-24,500,0.05,,N/A,N/A,N/A,N/A,False,,,False,,,,2.049,96.633,1.178,1.066,103.6,66.68126,103.6,-6.79759,96.7,0,0.0,NORMAL,True,18280241410,1766785332276.5,914048630982.82,171523505150.03,9.383,7447576912,719808308544.8,50.002,0.187,10.3,1.932,10.3,2.319,2.4,2.26,2.338,False,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,False,,,,False,,,,False,,,,,,False,,,,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
HK.02331,2021-03-05 16:08:56,44.2,40.35,45.45,40.35,43.7,25318939,1097620340.0,1.017,False,2004-06-28,500,0.05,,N/A,N/A,N/A,N/A,False,,,True,6.0341,72000.0,60.0,11.67,43.351,-6.833,1.843,57.6,14.6297,57.6,0.401376,44.35,0,0.0,NORMAL,True,2489140929,110020029061.8,8470546581.387,1650300435.927,0.663,2489140929,110020029061.8,3.403,0.18,66.666,12.988,72.104,0.169,0.38,0.169,0.382,False,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,False,,,,False,,,,False,,,,,,False,,,,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
HK.02382,2021-03-05 16:08:56,188.6,185.0,191.8,182.1,190.6,6042571,1136841827.0,0.551,False,2007-06-15,100,0.1,,N/A,N/A,N/A,N/A,False,,,True,1.0135,57600.0,60.0,5.089,188.138,-2.717,0.98,241.8,89.19,241.8,-3.05238,188.7,0,0.0,NORMAL,True,1096849700,206865853420.0,15080586525.3,4424691689.8,4.034,1096849700,206865853420.0,13.749,0.316,46.752,13.717,43.286,0.81,0.43,0.81,0.429,False,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,False,,,,False,,,,False,,,,,,False,,,,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
HK.02888,2021-03-05 16:08:54,51.7,51.6,51.95,50.5,53.05,1003261,51454999.0,0.032,False,2002-10-31,50,0.05,,N/A,N/A,N/A,N/A,False,,,True,1.0481,19000.0,60.0,2.733,51.287,23.481,0.551,55.10209,32.60209,173.86747,23.889995,51.6,0,0.0,NORMAL,True,3154665134,163096187427.8,356010269702.168,5618458603.654,1.781,3154665134,163096187427.80002,112.852,0.015,29.028,0.458,29.028,0.698,1.35,0.698,1.35,False,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,False,,,,False,,,,False,,,,,,False,,,,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
HK.02899,2021-03-05 16:08:54,10.42,10.12,10.7,9.68,10.72,205199767,2078624398.0,3.577,False,2003-12-23,2000,0.02,,N/A,N/A,N/A,N/A,False,,,True,1.0146,1220000.0,60.0,9.515,10.129,21.822,1.345,16.24,2.19049,16.24,-1.03888,10.42,0,0.0,NORMAL,True,25473240546,265431166489.32,60626312499.48,4687076260.464,0.184,5736940000,59778914800.0,2.38,0.107,56.63,4.378,40.862,0.109,1.05,0.109,1.046,False,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,False,,,,False,,,,False,,,,,,False,,,,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
HK.03690,2021-03-05 16:08:54,337.0,325.0,345.6,321.4,340.0,34290648,11432192294.0,0.582,False,2018-09-20,100,0.2,,N/A,N/A,N/A,N/A,False,,,True,0.929,1702500.0,60.0,7.118,333.39,20.846,1.066,460.0,70.1,460.0,40.25,337.2,0,0.0,NORMAL,True,5888446882,1984406599234.0,118705200694.238,2461370796.676,0.418,5888446882,1984406599234.0,20.159,0.082,806.22,16.717,203.748,0.0,0.0,0.0,0.0,False,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,False,,,,False,,,,False,,,,,,False,,,,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
HK.03800,2021-03-05 16:08:54,2.88,2.78,3.04,2.65,2.96,788388728,2264069505.0,3.146,False,2007-11-13,1000,0.01,,N/A,N/A,N/A,N/A,False,,,False,,,,13.176,2.871,23.436,0.744,3.88,0.21,4.8356376,0.21,2.89,0,0.0,NORMAL,True,25061543580,72177245510.4,23081681637.18,-225553892.22,-0.009,25061543580,72177245510.4,0.921,-0.057,-320.0,3.127,-54.339,0.0,0.0,0.0,0.0,False,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,False,,,,False,,,,False,,,,,,False,,,,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
HK.03888,2021-03-05 16:08:54,52.25,49.2,53.3,47.35,50.7,18114406,918663390.0,1.32,False,2007-10-09,1000,0.05,,N/A,N/A,N/A,N/A,False,,,True,1.0237,120000.0,60.0,11.736,50.714,-27.764,1.016,79.5,18.55865,79.5,-0.27135,52.25,0,0.0,NORMAL,True,1372728717,71725075463.25,28989285045.606,-1688456321.91,-1.23,1372728717,71725075463.25,21.118,0.4,-42.479,2.474,6.183,0.201,0.38,0.1,0.191,False,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,False,,,,False,,,,False,,,,,,False,,,,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
HK.03968,2021-03-05 16:08:54,61.45,60.8,62.4,59.55,62.4,32998669,2015686950.0,0.719,False,2006-09-22,500,0.05,,N/A,N/A,N/A,N/A,False,,,True,1.0236,120500.0,60.0,4.567,61.083,6.046,1.365,69.45,28.48723,69.45,-0.593412,62.05,0,0.0,NORMAL,True,25219845601,1549759512181.45,714074708346.714,101434219007.222,4.022,4590901172,282110877019.4,28.314,0.141,15.278,2.17,15.389,1.313,2.14,1.313,2.136,False,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,False,,,,False,,,,False,,,,,,False,,,,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
HK.06060,2021-03-05 16:08:55,49.25,48.2,50.9,47.2,50.6,9461984,463020242.0,0.666,False,2017-09-28,100,0.05,,N/A,N/A,N/A,N/A,False,,,True,1.0326,374700.0,60.0,7.312,48.934,60.485,0.883,78.8,22.75,97.8,16.56,49.5,0,0.0,NORMAL,True,1469812900,72388285325.0,17480484819.7,-496796760.2,-0.338,1419812900,69925785325.0,11.893,-0.003,-145.71,4.141,-1368.055,0.0,0.0,0.0,0.0,False,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,False,,,,False,,,,False,,,,,,False,,,,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
HK.06098,2021-03-05 16:08:56,57.45,55.0,58.65,53.5,58.0,18920046,1070394399.0,0.641,False,2018-06-19,1000,0.05,,N/A,N/A,N/A,N/A,False,,,True,1.0461,87000.0,60.0,8.879,56.574,5.171,1.228,71.45,23.78287,71.45,8.53627,57.2,0,0.0,NORMAL,True,2951804037,169581141925.65,7228968086.613,1844877523.125,0.625,2951804037,169581141925.65,2.449,0.332,91.92,23.458,70.577,0.155,0.27,0.155,0.269,False,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,False,,,,False,,,,False,,,,,,False,,,,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
HK.06160,2021-03-05 16:08:56,173.2,169.9,175.9,161.9,178.0,502657,86525482.0,0.042,False,2018-08-08,100,0.1,,N/A,N/A,N/A,N/A,False,,,False,,,,7.865,172.136,51.111,0.601,238.2,72.0,238.2,61.05,172.5,0,0.0,NORMAL,True,1189967248,206102327353.6,33242925040.128,-7356377527.136,-6.182,1189967248,206102327353.59998,27.936,-0.352,-28.016,6.199,-17.576,0.0,0.0,0.0,0.0,False,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,False,,,,False,,,,False,,,,,,False,,,,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
HK.06169,2021-03-05 16:08:56,6.29,6.44,6.44,6.17,6.42,9844690,62020566.0,0.293,False,2017-02-28,2000,0.01,,N/A,N/A,N/A,N/A,False,,,False,,,,4.206,6.299,20.941,1.134,8.158,4.386,8.158,1.551,6.31,0,0.0,NORMAL,True,3355139983,21103830493.07,4281158618.308,241570078.776,0.072,3355139983,21103830493.07,1.276,0.056,87.361,4.929,87.361,0.174,2.77,0.174,2.766,False,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,False,,,,False,,,,False,,,,,,False,,,,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
HK.06969,2021-03-05 16:08:56,62.15,59.8,65.0,59.5,61.7,29138164,1829273684.0,0.491,False,2020-07-10,1000,0.05,,N/A,N/A,N/A,N/A,False,,,False,,,,8.914,62.779,46.789,0.999,90.0,25.05,90.0,25.05,62.5,0,0.0,NORMAL,True,5939072720,369113369548.0,1074972162.32,2381568160.72,0.401,5939072720,369113369548.0,0.181,1.331,154.987,343.37,257.883,0.0,0.0,0.0,0.0,False,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,False,,,,False,,,,False,,,,,,False,,,,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
HK.06993,2021-03-05 16:08:55,14.44,14.5,14.8,14.02,15.2,20021310,287072710.0,0.342,False,2020-12-16,500,0.02,,N/A,N/A,N/A,N/A,False,,,False,,,,5.132,14.338,47.054,1.859,19.16,13.5,19.16,13.5,14.4,0,0.0,NORMAL,True,5859195000,84606775800.0,3081936570.0,1078091880.0,0.184,5859195000,84606775800.0,0.526,0.378,78.478,27.452,72.562,0.0,0.0,0.0,0.0,False,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,False,,,,False,,,,False,,,,,,False,,,,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
HK.09618,2021-03-05 16:08:56,357.4,348.6,359.0,343.4,362.8,6568329,2316505317.0,0.21,False,2020-06-18,50,0.2,,N/A,N/A,N/A,N/A,False,,,False,,,,4.3,352.678,-69.84,1.089,422.8,226.0,422.8,226.0,357.2,0,0.0,NORMAL,True,3129793833,1118588315914.2,176739457749.51,13323532347.081,4.257,3129793833,1118588315914.2,56.47,0.185,83.955,6.329,34.181,0.0,0.0,0.0,0.0,False,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,False,,,,False,,,,False,,,,,,False,,,,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
HK.09987,2021-03-05 16:08:56,470.0,465.0,475.6,457.4,470.0,478635,225113231.0,0.114,False,2020-09-10,50,0.2,,N/A,N/A,N/A,N/A,True,40.0,70.0,False,,,,3.872,470.323,-28.196,1.648,505.06982,383.73972,505.06982,383.73972,470.8,0,0.0,NORMAL,True,419106379,196979998130.0,48105868394.378,6077042495.5,14.5,419106379,196979998130.0,114.782,0.126,32.413,4.094,32.413,1.86,0.4,1.86,0.395,False,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,False,,,,False,,,,False,,,,,,False,,,,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
HK.09988,2021-03-05 16:08:56,227.0,223.8,229.8,221.2,227.2,26560051,6010215072.0,0.122,False,2019-11-26,100,0.2,,N/A,N/A,N/A,N/A,False,,,True,0.9548,1152800.0,60.0,3.785,226.287,-28.689,0.993,309.4,167.6,309.4,167.6,228.0,0,0.0,NORMAL,True,21688948800,4923391377600.0,1124528617382.4,163491296054.4,7.538,21688948800,4923391377600.0,51.848,0.155,30.114,4.378,28.114,0.0,0.0,0.0,0.0,False,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,False,,,,False,,,,False,,,,,,False,,,,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
HK.09999,2021-03-05 16:08:55,166.9,164.9,168.4,161.5,166.7,5768604,960836080.0,0.167,False,2020-06-11,100,0.1,,N/A,N/A,N/A,N/A,False,,,False,,,,4.139,166.563,47.837,1.065,207.8,124.23725,207.8,124.23725,168.1,0,0.0,NORMAL,True,3455117456,576659103406.4,98705795483.008,14497672845.376,4.196,3455117456,576659103406.4,28.568,0.146,39.775,5.842,39.775,1.12,0.67,0.0,0.0,False,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,False,,,,False,,,,False,,,,,,False,,,,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
